satNo,name,line1,line2,inclination,apogee,raan,argument_of_perigee,eccentricity,mean_motion,hdbscan_labels
59046,STARLINK-31205,1 59046U 24038Z   26027.01837028  .00001270  00000-0  55668-4 0  9991,2 59046  43.0029 259.0316 0001328 279.6992  80.3710 15.27575202108428,43.0029,491.1116304368144,259.0316,279.6992,0.0001328,15.27575202,883
59074,STARLINK-31265,1 59074U 24041A   26026.72611412  .00003886  00000-0  15075-3 0  9992,2 59074  43.0000 187.6993 0001581 271.1139  88.9532 15.27558167107859,43.0,491.3362365325261,187.6993,271.1139,0.0001581,15.27558167,1153
59075,STARLINK-31276,1 59075U 24041B   26026.82474760  .00003040  00000-0  11995-3 0  9996,2 59075  43.0011 186.7293 0001027 278.1525  81.9210 15.27580327107923,43.0011,490.88976059569234,186.7293,278.1525,0.0001027,15.27580327,1154
59076,STARLINK-31259,1 59076U 24041C   26026.82860232  .00001462  00000-0  62627-4 0  9995,2 59076  43.0005 186.7559 0000934 241.7174 118.3584 15.27576665106821,43.0005,490.8369179616598,186.7559,241.7174,9.34e-05,15.27576665,1154
59077,STARLINK-31281,1 59077U 24041D   26027.15939711  .00000674  00000-0  34019-4 0  9990,2 59077  43.0009 184.9373 0001193 261.1989  98.8728 15.27580867107976,43.0009,491.0020391225172,184.9373,261.1989,0.0001193,15.27580867,933
59078,STARLINK-31274,1 59078U 24041E   26026.79662064  .00001269  00000-0  55627-4 0  9993,2 59078  42.9982 187.3656 0001424 279.2787  80.7904 15.27589885107862,42.9982,491.13352563832046,187.3656,279.2787,0.0001424,15.27589885,1153
59079,STARLINK-31257,1 59079U 24041F   26026.51837937  .00000600  00000-0  31329-4 0  9998,2 59079  43.0022 188.7189 0001552 282.1729  77.8949 15.27576226107824,43.0022,491.26225461258554,188.7189,282.1729,0.0001552,15.27576226,1089
59080,STARLINK-31299,1 59080U 24041G   26027.25001157  .00341195  00000-0  56218-2 0  9998,2 59080  42.9940  80.7269 0017473  62.0480  33.2132 15.50192286  5936,42.994,435.1728497180948,80.7269,62.048,0.0017473,15.50192286,-1
59081,STARLINK-31292,1 59081U 24041H   26027.16324284  .00003515  00000-0  13716-3 0  9996,2 59081  43.0015 184.9648 0001323 271.7540  88.3161 15.27588168107919,43.0015,491.0693699029442,184.9648,271.754,0.0001323,15.27588168,933
59082,STARLINK-31286,1 59082U 24041J   26026.70939091  .00001409  00000-0  60713-4 0  9994,2 59082  43.0004 187.5737 0001322 260.2751  99.7952 15.27590514107936,43.0004,491.06165816173797,187.5737,260.2751,0.0001322,15.27590514,1153
59083,STARLINK-31252,1 59083U 24041K   26026.63788324  .00006447  00000-0  24356-3 0  9997,2 59083  42.9979 104.9984 0000970 285.3448  74.7297 15.27583939108841,42.9979,490.83983518917205,104.9984,285.3448,9.7e-05,15.27583939,500
59084,STARLINK-31261,1 59084U 24041L   26026.86843119  .00002079  00000-0  85044-4 0  9996,2 59084  42.9984 187.0419 0001690 268.6979  91.3679 15.27587409107929,42.9984,491.32344761888965,187.0419,268.6979,0.000169,15.27587409,1154
59085,STARLINK-31290,1 59085U 24041M   26026.82412369  .00000200  00000-0  16786-4 0  9993,2 59085  43.0007 172.8675 0000982 281.2946  78.7795 15.27571995108171,43.0007,490.88383682258984,172.8675,281.2946,9.82e-05,15.27571995,895
59086,STARLINK-31279,1 59086U 24041N   26026.75179981  .00004326  00000-0  16660-3 0  9999,2 59086  42.9995 187.8899 0001157 257.8320 102.2402 15.27590152107904,42.9995,490.94953318203704,187.8899,257.832,0.0001157,15.27590152,-1
59087,STARLINK-31266,1 59087U 24041P   26026.77864955 -.00000551  00000-0 -10518-4 0  9999,2 59087  42.9992 187.2303 0001105 268.8086  91.2639 15.27568441107916,42.9992,490.97887295047383,187.2303,268.8086,0.0001105,15.27568441,1153
59088,STARLINK-31313,1 59088U 24041Q   26026.78120811  .00001540  00000-0  65482-4 0  9994,2 59088  42.9969 187.2488 0001224 253.6855 106.3862 15.27573703107860,42.9969,491.0447630738299,187.2488,253.6855,0.0001224,15.27573703,1153
59089,STARLINK-31307,1 59089U 24041R   26026.84274270 -.00001801  00000-0 -55939-4 0  9999,2 59089  43.0005 186.8559 0001412 255.3631 104.7065 15.27579073107928,43.0005,491.1576716812402,186.8559,255.3631,0.0001412,15.27579073,1154
59090,STARLINK-31316,1 59090U 24041S   26026.65001631  .00008572  00000-0  32054-3 0  9991,2 59090  42.9996 141.3020 0001065 283.3528  76.7205 15.27591919108328,42.9996,490.88111901616213,141.302,283.3528,0.0001065,15.27591919,-1
59092,STARLINK-31310,1 59092U 24041U   26026.82361898 -.00001030  00000-0 -27925-4 0  9992,2 59092  43.0003 187.5694 0000614 240.8939 119.1851 15.27572147107862,43.0003,490.63088911759667,187.5694,240.8939,6.14e-05,15.27572147,1153
59093,STARLINK-31343,1 59093U 24041V   26026.81074137 -.00009393  00000-0 -33232-3 0  9996,2 59093  42.9999 187.4673 0001593 281.0850  78.9823 15.27572266107916,42.9999,491.3022451498937,187.4673,281.085,0.0001593,15.27572266,1153
59095,STARLINK-31295,1 59095U 24041X   26026.72352431 -.00002078  00000-0 -65958-4 0  9998,2 59095  43.0000 187.6745 0001299 270.1105  89.9598 15.27597744107852,43.0,491.0242258066861,187.6745,270.1105,0.0001299,15.27597744,1153
59096,STARLINK-31291,1 59096U 24041Y   26025.80554997 -.00000891  00000-0 -22874-4 0  9999,2 59096  42.9977 192.8205 0001270 269.5000  90.5706 15.27583076107715,42.9977,491.04825486896743,192.8205,269.5,0.000127,15.27583076,1088
59098,HORACIO,1 59098U 24043A   26027.29511103  .00005369  00000-0  46241-3 0  9996,2 59098  97.8280 158.4281 0012007 129.4275 230.8012 14.97716249103578,97.828,589.4388896784168,158.4281,129.4275,0.0012007,14.97716249,182
59099,MUSAT2,1 59099U 24043B   26027.28132482  .00012280  00000-0  83729-3 0  9997,2 59099  97.8376 163.0450 0008329  93.1989 267.0191 15.06360509103863,97.8376,560.2378184352489,163.045,93.1989,0.0008329,15.06360509,-1
59100,ICEYE-X38,1 59100U 24043C   26027.29575851  .00011580  00000-0  69626-3 0  9994,2 59100  97.8175 167.5216 0002603 186.5625 173.5570 15.11026303 90386,97.8175,542.0047811073578,167.5216,186.5625,0.0002603,15.11026303,-1
59101,METHANESAT,1 59101U 24043D   26027.29441421  .00006364  00000-0  55413-3 0  9993,2 59101  97.8215 157.9098 0011623 119.4679 240.7704 14.97219445103564,97.8215,590.7115166599759,157.9098,119.4679,0.0011623,14.97219445,182
59102,ICEYE-X37,1 59102U 24043E   26027.27215013  .00009570  00000-0  68324-3 0  9995,2 59102  97.8076 162.3900 0016425 125.4556 234.8206 15.04626883103881,97.8076,571.172061881545,162.39,125.4556,0.0016425,15.04626883,-1
59103,ICEYE-X36,1 59103U 24043F   26027.28022241  .00009342  00000-0  65592-3 0  9997,2 59103  97.8140 163.1961 0007102  81.3307 278.8723 15.05349908103935,97.814,562.4894789813375,163.1961,81.3307,0.0007102,15.05349908,-1
59104,PE2_FLT2 (TYVAK-0262),1 59104U 24043G   26027.33204216  .00007006  00000-0  62612-3 0  9993,2 59104  97.8169 157.8782 0007023 148.5768 211.5874 14.96195079103586,97.8169,590.6885698028868,157.8782,148.5768,0.0007023,14.96195079,182
59105,PE2_FLT1 (TYVAK-0261),1 59105U 24043H   26027.33210226  .00006121  00000-0  54786-3 0  9992,2 59105  97.8176 157.8640 0006207 140.1047 220.0632 14.96195881103587,97.8176,590.1184071320761,157.864,140.1047,0.0006207,14.96195881,182
59106,RROCI-2,1 59106U 24043J   26027.32302353  .00005336  00000-0  44387-3 0  9998,2 59106  97.8267 159.2299 0009620  99.1738 261.0573 14.99087233103658,97.8267,583.5360299340123,159.2299,99.1738,0.000962,14.99087233,182
59107,BRO-13,1 59107U 24043K   26027.33291979  .00002475  00000-0  22502-3 0  9997,2 59107  97.8279 158.1338 0010181 105.7028 254.5317 14.96119205103558,97.8279,593.1209698789073,158.1338,105.7028,0.0010181,14.96119205,182
59108,BRO-12,1 59108U 24043L   26027.28505770  .00002626  00000-0  23710-3 0  9999,2 59108  97.8256 158.2200 0009402 102.8603 257.3669 14.96353079103565,97.8256,591.8534113542196,158.22,102.8603,0.0009402,14.96353079,182
59112,SONATE-2,1 59112U 24043Q   26027.33397183  .00043690  00000-0  82923-3 0  9994,2 59112  97.5343 170.3942 0008384   3.6796 356.4514 15.48141514106022,97.5343,435.00133930258824,170.3942,3.6796,0.0008384,15.48141514,277
59117,CONTECSAT-1,1 59117U 24043V   26027.30220103  .00017175  00000-0  53170-3 0  9994,2 59117  97.5416 164.8516 0011436  22.0860 338.0872 15.33473760105636,97.5416,480.42094108163286,164.8516,22.086,0.0011436,15.3347376,290
59120,TIGER-8,1 59120U 24043Y   26027.32170646  .00015801  00000-0  37733-3 0  9997,2 59120  97.5333 170.8855 0007963 359.8476   0.2767 15.41579996106061,97.5333,454.01308424598255,170.8855,359.8476,0.0007963,15.41579996,276
59121,LYNK TOWER 5,1 59121U 24043Z   26026.32309735  .00010812  00000-0  38906-3 0  9990,2 59121  97.5401 161.5376 0012122  34.3059 325.8961 15.28715226105354,97.5401,495.10193649699164,161.5376,34.3059,0.0012122,15.28715226,312
59122,NUSAT-44 MARIA MITCHELL,1 59122U 24043AA  26027.32854451  .00021500  00000-0  74289-3 0  9992,2 59122  97.5253 165.6254 0008139  15.2141 344.9342 15.29918433105736,97.5253,488.77153426962997,165.6254,15.2141,0.0008139,15.29918433,-1
59123,LYNK TOWER 6,1 59123U 24043AB  26027.27463223  .00013434  00000-0  48412-3 0  9996,2 59123  97.5370 162.0168 0011267  29.8882 330.2998 15.28619062105483,97.537,494.8035279818028,162.0168,29.8882,0.0011267,15.28619062,311
59124,VSP ROSE,1 59124U 24043AC  26027.30997560  .00008065  00000-0  30457-3 0  9991,2 59124  97.5381 161.8648 0011674  30.4539 329.7375 15.27217510105477,97.5381,499.2827522149393,161.8648,30.4539,0.0011674,15.2721751,311
59126,YAM-6,1 59126U 24043AE  26027.32141989  .00016136  00000-0  48859-3 0  9994,2 59126  97.5335 164.9991 0008974  18.4844 341.6723 15.34216121105696,97.5335,476.5262824644651,164.9991,18.4844,0.0008974,15.34216121,290
59127,JACKAL-01,1 59127U 24043AF  26027.27125678  .00025151  00000-0  64144-3 0  9998,2 59127  97.5358 167.3705 0007937  11.1499 348.9921 15.39480789105830,97.5358,460.19823422983194,167.3705,11.1499,0.0007937,15.39480789,310
59129,APEX ARIES 1,1 59129U 24043AH  26026.37143320  .00038521  00000-0  74299-3 0  9991,2 59129  97.5264 169.6713 0006363 358.6212   1.5019 15.47720430105925,97.5264,434.8611533703823,169.6713,358.6212,0.0006363,15.4772043,255
59130,GHOST-5,1 59130U 24043AJ  26027.32056138  .00023167  00000-0  61017-3 0  9993,2 59130  97.5364 167.1795 0008729   9.4982 350.6426 15.38501090105822,97.5364,463.6387744460199,167.1795,9.4982,0.0008729,15.3850109,310
59131,MESON-1,1 59131U 24043AK  26027.29254927  .00010079  00000-0  35765-3 0  9995,2 59131  97.5411 163.0642 0011049  25.5381 334.6403 15.29205455105534,97.5411,492.89876232585965,163.0642,25.5381,0.0011049,15.29205455,333
59132,LIZZIESAT,1 59132U 24043AL  26027.33029110  .00007468  00000-0  29128-3 0  9999,2 59132  97.5402 161.5095 0011635  27.6610 332.5245 15.26173632105448,97.5402,502.3883947487595,161.5095,27.661,0.0011635,15.26173632,312
59133,GHOST-4,1 59133U 24043AM  26027.29664897  .00023661  00000-0  61602-3 0  9998,2 59133  97.5381 167.5122 0009149   8.5647 351.5753 15.38848308105837,97.5381,462.897408079057,167.5122,8.5647,0.0009149,15.38848308,310
59134,JACKAL-02,1 59134U 24043AN  26027.29488279  .00025008  00000-0  61229-3 0  9999,2 59134  97.5353 168.0636 0008109   3.1179 357.0116 15.40724765105881,97.5353,456.6380884721158,168.0636,3.1179,0.0008109,15.40724765,309
59135,VSP RF A1,1 59135U 24043AP  26027.29290284  .00007595  00000-0  28498-3 0  9999,2 59135  97.5411 162.4752 0011591  23.3511 336.8251 15.27452876105495,97.5411,498.520019480112,162.4752,23.3511,0.0011591,15.27452876,-1
59136,VSP RF C1,1 59136U 24043AQ  26027.30254779  .00008714  00000-0  30917-3 0  9994,2 59136  97.5376 162.9817 0010469  20.7574 339.4089 15.29262074105541,97.5376,492.3316862184722,162.9817,20.7574,0.0010469,15.29262074,333
59137,VSP RF B1,1 59137U 24043AR  26025.88338443  .00000505  00000-0  21147-4 0  9993,2 59137  97.5387 161.2151 0010871  25.6106 334.5670 15.28184853105302,97.5387,495.83237311949114,161.2151,25.6106,0.0010871,15.28184853,312
59140,SENTRY,1 59140U 24043AU  26026.66850836  .00146659  00000-0  97564-3 0  9995,2 59140  97.5238 176.9487 0004467 307.5076  52.5782 15.74981244106412,97.5238,354.82463870410527,176.9487,307.5076,0.0004467,15.74981244,155
59141,TIGER-7,1 59141U 24043AV  26027.29305709  .00018055  00000-0  38837-3 0  9996,2 59141  97.5276 172.5537 0006145 335.1334  24.9617 15.44687045106196,97.5276,443.61979589388335,172.5537,335.1334,0.0006145,15.44687045,263
59146,LEMUR 2 JOHNNYTRUONG,1 59146U 24043BA  26027.31023699  .00044375  00000-0  79178-3 0  9996,2 59146  97.5217 171.5664 0005066 338.9255  21.1786 15.49932359106147,97.5217,427.5031364802551,171.5664,338.9255,0.0005066,15.49932359,-1
59148,HAMMER,1 59148U 24043BC  26027.33848194  .00025356  00000-0  55817-3 0  9997,2 59148  97.5267 170.3336 0007029 331.7938  28.2928 15.43925861106035,97.5267,446.4616745701702,170.3336,331.7938,0.0007029,15.43925861,277
59152,STARLINK-31312,1 59152U 24044A   26026.79632604  .00001416  00000-0  61003-4 0  9995,2 59152  43.0030 292.9184 0001348 264.6968  95.3730 15.27565797107779,43.003,491.1535188793596,292.9184,264.6968,0.0001348,15.27565797,1140
59153,STARLINK-31308,1 59153U 24044B   26026.95105315  .00000200  00000-0  16818-4 0  9992,2 59153  43.0027 295.9222 0001797 324.4848  35.5884 15.27563741107764,43.0027,491.4677456569057,295.9222,324.4848,0.0001797,15.27563741,866
59154,STARLINK-31270,1 59154U 24044C   26026.90150498  .00002621  00000-0  10485-3 0  9992,2 59154  43.0034 343.1106 0001291 255.2231 104.8477 15.27547069107208,43.0034,491.1704969274234,343.1106,255.2231,0.0001291,15.27547069,665
59155,STARLINK-31341,1 59155U 24044D   26026.91512908  .00000326  00000-0  21361-4 0  9998,2 59155  42.9995 346.6565 0000518 289.7762  70.3034 15.27586951107133,42.9995,490.5206906855898,346.6565,289.7762,5.18e-05,15.27586951,698
59156,STARLINK-31338,1 59156U 24044E   26026.91129431  .00001181  00000-0  52458-4 0  9995,2 59156  42.9996 346.6264 0001033 284.9426  75.1311 15.27563694107138,42.9996,490.9436880715247,346.6264,284.9426,0.0001033,15.27563694,698
59157,STARLINK-31334,1 59157U 24044F   26026.90357403 -.00006578  00000-0 -22972-3 0  9991,2 59157  43.0022 346.5636 0001442 264.2958  95.7729 15.27579667107136,43.0022,491.17647634046153,346.5636,264.2958,0.0001442,15.27579667,698
59158,STARLINK-31297,1 59158U 24044G   26026.57840434  .00004351  00000-0  16748-3 0  9995,2 59158  43.0056 344.9840 0001477 266.5175  93.5508 15.27591400107159,43.0056,491.16535269538315,344.984,266.5175,0.0001477,15.275914,611
59159,STARLINK-31182,1 59159U 24044H   26026.86810003 -.00000003  00000-0  94191-5 0  9998,2 59159  43.0030 342.8599 0000752 255.7569 104.3200 15.27556105107201,43.003,490.7736137735946,342.8599,255.7569,7.52e-05,15.27556105,664
59160,STARLINK-31327,1 59160U 24044J   26026.90792110  .00000624  00000-0  32206-4 0  9999,2 59160  43.0020 343.1567 0001369 277.5053  82.5643 15.27579362107204,43.002,491.12730307991615,343.1567,277.5053,0.0001369,15.27579362,665
59161,STARLINK-31256,1 59161U 24044K   26026.93733252 -.00000569  00000-0 -11146-4 0  9995,2 59161  43.0035 342.5204 0002196 275.6204  84.4398 15.27573815107214,43.0035,491.7113367509032,342.5204,275.6204,0.0002196,15.27573815,-1
59162,STARLINK-31272,1 59162U 24044L   26026.94117828 -.00000480  00000-0 -78955-5 0  9996,2 59162  43.0047 342.5496 0002319 271.9625  88.0962 15.27570345107182,43.0047,491.80612249535415,342.5496,271.9625,0.0002319,15.27570345,-1
59163,STARLINK-31278,1 59163U 24044M   26025.96426459  .00001509  00000-0  64360-4 0  9996,2 59163  43.0005 348.1129 0001194 268.6472  91.4243 15.27563666107037,43.0005,491.05423780735487,348.1129,268.6472,0.0001194,15.27563666,-1
59164,STARLINK-31309,1 59164U 24044N   26026.16424940  .00014668  00000-0  54132-3 0  9998,2 59164  43.0050 347.0420 0003268 280.0323  80.0160 15.27588527107098,43.005,492.4027905249205,347.042,280.0323,0.0003268,15.27588527,699
59165,STARLINK-31325,1 59165U 24044P   26026.16681435 -.00002634  00000-0 -86173-4 0  9996,2 59165  43.0028 347.0601 0001540 264.3091  95.7585 15.27591557107061,43.0028,491.20810777174404,347.0601,264.3091,0.000154,15.27591557,699
59166,STARLINK-31342,1 59166U 24044Q   26026.88991221  .00003785  00000-0  14698-3 0  9991,2 59166  43.0021 343.0266 0001696 259.8411 100.2249 15.27587190107208,43.0021,491.32822018801517,343.0266,259.8411,0.0001696,15.2758719,665
59167,STARLINK-31298,1 59167U 24044R   26026.89378324  .00001595  00000-0  67482-4 0  9993,2 59167  42.9989 343.0521 0000702 250.6457 109.4318 15.27577907107179,42.9989,490.6740189456567,343.0521,250.6457,7.02e-05,15.27577907,665
59168,STARLINK-31322,1 59168U 24044S   26026.91948169  .00000178  00000-0  15995-4 0  9995,2 59168  43.0036 343.2407 0002036 290.8273  69.2360 15.27576323107209,43.0036,491.5940460533779,343.2407,290.8273,0.0002036,15.27576323,665
59169,STARLINK-31329,1 59169U 24044T   26026.91177256  .00000046  00000-0  11209-4 0  9995,2 59169  43.0033 343.1815 0000914 349.8616  10.2217 15.27568080107172,43.0033,490.8489047114663,343.1815,349.8616,9.14e-05,15.2756808,665
59170,STARLINK-31340,1 59170U 24044U   26026.78091788 -.00001394  00000-0 -41175-4 0  9991,2 59170  43.0030 304.1587 0000930 292.9995  67.0758 15.27558903107612,43.003,490.8873649563035,304.1587,292.9995,9.3e-05,15.27558903,-1
59171,STARLINK-31344,1 59171U 24044V   26026.91563666 -.00000416  00000-0 -55861-5 0  9998,2 59171  43.0072 343.2137 0002067 285.0472  75.0151 15.27564581107200,43.0072,491.65048317044324,343.2137,285.0472,0.0002067,15.27564581,665
59172,STARLINK-31348,1 59172U 24044W   26026.75617020  .00040318  00000-0  14664-2 0  9991,2 59172  42.9994 297.0293 0002100 286.2021  73.8600 15.27585498107690,42.9994,491.61047872208337,297.0293,286.2021,0.00021,15.27585498,825
59173,STARLINK-31289,1 59173U 24044X   26026.17837436  .00000908  00000-0  42523-4 0  9991,2 59173  43.0018 347.1395 0000994 263.2651  96.8088 15.27584347107094,43.0018,490.85508019280434,347.1395,263.2651,9.94e-05,15.27584347,699
59174,STARLINK-31283,1 59174U 24044Y   26027.25001157  .00088196  00000-0  31816-2 0  9991,2 59174  43.0017 294.1443 0001559 277.8708 323.6463 15.27526626  5856,43.0017,491.4156054796604,294.1443,277.8708,0.0001559,15.27526626,-1
59175,EXO-0,1 59175U 23174DK  26027.17810148  .00015642  00000-0  51045-3 0  9997,2 59175  97.3948 107.4386 0008482 318.9157  41.1445 15.31831167123432,97.3948,483.2949069678672,107.4386,318.9157,0.0008482,15.31831167,413
59178,STARLINK-31439,1 59178U 24045A   26026.86921237 -.00002788  00000-0 -91851-4 0  9994,2 59178  43.0035 325.4301 0001558 298.7123  61.3572 15.27567634 43137,43.0035,491.2921031048913,325.4301,298.7123,0.0001558,15.27567634,1224
59179,STARLINK-31410,1 59179U 24045B   26026.86743109  .00000100  00000-0  13163-4 0  9999,2 59179  43.0009 328.8724 0001654 283.0479  77.0188 15.27562961106767,43.0009,491.37196602887286,328.8724,283.0479,0.0001654,15.27562961,1074
59180,STARLINK-31395,1 59180U 24045C   26025.97384766  .00003609  00000-0  14051-3 0  9995,2 59180  43.0022 334.2045 0001328 279.6400  80.4302 15.27601651106625,43.0022,491.032422826577,334.2045,279.64,0.0001328,15.27601651,663
59181,STARLINK-31486,1 59181U 24045D   26026.80766475  .00000770  00000-0  37515-4 0  9997,2 59181  43.0000 325.8267 0002965 299.0478  61.0077 15.27576767106794,43.0,492.23012136961614,325.8267,299.0478,0.0002965,15.27576767,1224
59182,STARLINK-31411,1 59182U 24045E   26026.90070151  .00005132  00000-0  19587-3 0  9993,2 59182  43.0079 328.2685 0003788 307.1561  52.8944 15.27582780106771,43.0079,492.7767858721074,328.2685,307.1561,0.0003788,15.2758278,1017
59184,STARLINK-31382,1 59184U 24045G   26026.89556333 -.00002187  00000-0 -70002-4 0  9993,2 59184  43.0075 328.2248 0000842 247.0832 112.9931 15.27569934106775,43.0075,490.7939518375816,328.2248,247.0832,8.42e-05,15.27569934,1017
